year,country,product,production_rate
2027,Canada,soybean,2.294541404326955
2028,Canada,soybean,2.301974190123832
2016,Central AM & Carribean,soybean,0.012352027025086107
2017,Central AM & Carribean,soybean,0.012742553014947311
2018,Central AM & Carribean,soybean,0.01163800919673378
2019,Central AM & Carribean,soybean,0.01199542500069741
2020,Central AM & Carribean,soybean,0.01202031433121976
2021,Central AM & Carribean,soybean,0.012005538555120095
2022,Central AM & Carribean,soybean,0.012194014554983331
2023,Central AM & Carribean,soybean,0.012116928358661079
2024,Central AM & Carribean,soybean,0.012071671236656492
2025,Central AM & Carribean,soybean,0.011806318548931166
2026,Central AM & Carribean,soybean,0.01182088987658991
2027,Central AM & Carribean,soybean,0.01180962878400189
2028,Central AM & Carribean,soybean,0.011795689582818217
2016,China,soybean,3.7056081075258316
2017,China,soybean,4.208005879354693
2018,China,soybean,4.059770650023411
2019,China,soybean,4.434122799676402
2020,China,soybean,4.49723669364863
2021,China,soybean,4.494340055545625
2022,China,soybean,4.475462788797073
2023,China,soybean,4.4506992477406975
2024,China,soybean,4.428825180028036
2025,China,soybean,4.3866497041192005
2026,China,soybean,4.329282708402289
2027,China,soybean,4.264202236419505
2028,China,soybean,4.207885418486114
2016,Cuba,soybean,0.0
2017,Cuba,soybean,0.0
2018,Cuba,soybean,0.0
2019,Cuba,soybean,0.0
2020,Cuba,soybean,0.0
2021,Cuba,soybean,0.0
2022,Cuba,soybean,0.0
2023,Cuba,soybean,0.0
2024,Cuba,soybean,0.0
2025,Cuba,soybean,0.0
2026,Cuba,soybean,0.0
2027,Cuba,soybean,0.0
2028,Cuba,soybean,0.0
2016,Egypt,soybean,0.007181411061096573
2017,Egypt,soybean,0.007408461055201925
2018,Egypt,soybean,0.006766284416705686
2019,Egypt,soybean,0.006974084302731051
2020,Egypt,soybean,0.006829724051829409
2021,Egypt,soybean,0.006669743641733386
2022,Egypt,soybean,0.006486177954778367
2023,Egypt,soybean,0.006563336194274751
2024,Egypt,soybean,0.006405376574552425
2025,Egypt,soybean,0.006264577189228782
2026,Egypt,soybean,0.006383280533358552
2027,Egypt,soybean,0.006252156415059823
2028,Egypt,soybean,0.006124684975694074
2016,EU,soybean,0.6922880262897095
2017,EU,soybean,0.7903346253689414
2018,EU,soybean,0.730758717004214
2019,EU,soybean,0.7677072000446342
2020,EU,soybean,0.7714856288946501
2021,EU,soybean,0.7742238419324114
2022,EU,soybean,0.7757468833914928
2023,EU,soybean,0.7767455949916696
2024,EU,soybean,0.7775141718956712
2025,EU,soybean,0.7777713525704042
2026,EU,soybean,0.7794694784623387
2027,EU,soybean,0.7789723770467128
2028,EU,soybean,0.7787423526502874
2016,India,soybean,3.1575228153429413
2017,India,soybean,2.474425992437443
2018,India,soybean,2.8012417485161536
2019,India,soybean,3.1631656763466958
2020,India,soybean,3.2206246738806765
2021,India,soybean,3.208947060910767
2022,India,soybean,3.2070258279606163
2023,India,soybean,3.2018983187761902
2024,India,soybean,3.1893848128521416
2025,India,soybean,3.184332774340292
2026,India,soybean,3.18431131495579
2027,India,soybean,3.1811898085219203
2028,India,soybean,3.17712362109523
2016,Indonesia,soybean,0.16229988998078254
2017,Indonesia,soybean,0.16002275879236158
2018,Indonesia,soybean,0.14073871586747827
2019,Indonesia,soybean,0.14478199012469664
2020,Indonesia,soybean,0.14151188235390538
2021,Indonesia,soybean,0.13899745749372378
2022,Indonesia,soybean,0.13672863128672796
2023,Indonesia,soybean,0.13379108396021608
2024,Indonesia,soybean,0.13131021977832472
2025,Indonesia,soybean,0.12938761348522523
2026,Indonesia,soybean,0.12766561066717103
2027,Indonesia,soybean,0.12596937369602015
2028,Indonesia,soybean,0.12453526117244618
2016,Iran,soybean,0.041364927711916265
2017,Iran,soybean,0.04741415075329232
2018,Iran,soybean,0.04330422026691639
2019,Iran,soybean,0.043797249421151006
2020,Iran,soybean,0.043710233931708226
2021,Iran,soybean,0.043486728544101676
2022,Iran,soybean,0.04280877450153723
2023,Iran,soybean,0.04215681324784167
2024,Iran,soybean,0.0408958658221424
2025,Iran,soybean,0.04023786117696949
2026,Iran,soybean,0.0397181899853421
2027,Iran,soybean,0.03913386793130038
2028,Iran,soybean,0.038789671512729135
2016,Japan,soybean,0.06836703330163937
2017,Japan,soybean,0.07378827210981118
2018,Japan,soybean,0.07145196344041205
2019,Japan,soybean,0.0736463302368399
2020,Japan,soybean,0.07239507494939175
2021,Japan,soybean,0.07096607234804324
2022,Japan,soybean,0.06901293343884182
2023,Japan,soybean,0.06740041399505226
2024,Japan,soybean,0.06602465084538653
2025,Japan,soybean,0.06481427938086702
2026,Japan,soybean,0.0635963875360537
2027,Japan,soybean,0.06252156415059824
2028,Japan,soybean,0.061473689941225707
2016,South Korea,soybean,0.02154423318328972
2017,South Korea,soybean,0.025485106029894622
2018,South Korea,soybean,0.027065137666822742
2019,South Korea,soybean,0.03152286104834435
2020,South Korea,soybean,0.0336022423350007
2021,South Korea,soybean,0.03281513871732826
2022,South Korea,soybean,0.032171442655700704
2023,South Korea,soybean,0.03155450093401323
2024,South Korea,soybean,0.03104144032283098
2025,South Korea,soybean,0.030600050116617514
2026,South Korea,soybean,0.030261478084070172
2027,South Korea,soybean,0.029871413983063606
2028,South Korea,soybean,0.029489223957045542
2016,Malaysia,soybean,0.0
2017,Malaysia,soybean,0.0
2018,Malaysia,soybean,0.0
2019,Malaysia,soybean,0.0
2020,Malaysia,soybean,0.0
2021,Malaysia,soybean,0.0
2022,Malaysia,soybean,0.0
2023,Malaysia,soybean,0.0
2024,Malaysia,soybean,0.0
2025,Malaysia,soybean,0.0
2026,Malaysia,soybean,0.0
2027,Malaysia,soybean,0.0
2028,Malaysia,soybean,0.0
2016,Mexico,soybean,0.14966060651325258
2017,Mexico,soybean,0.12831454547609733
2018,Mexico,soybean,0.09202146806719733
2019,Mexico,soybean,0.0948475465171423
2020,Mexico,soybean,0.09315743606695315
2021,Mexico,soybean,0.09204246225592073
2022,Mexico,soybean,0.09080649136689714
2023,Mexico,soybean,0.08936234664512546
2024,Mexico,soybean,0.08819710821883722
2025,Mexico,soybean,0.08698124481967656
2026,Mexico,soybean,0.08605607830157455
2027,Mexico,soybean,0.08498301497507242
2028,Mexico,soybean,0.08393086818543732
2016,Other Asia & Oceania,soybean,0.1269673475601874
2017,Other Asia & Oceania,soybean,0.1134976233656935
2018,Other Asia & Oceania,soybean,0.10420078001726754
2019,Other Asia & Oceania,soybean,0.10823778837838594
2020,Other Asia & Oceania,soybean,0.10681688417061197
2021,Other Asia & Oceania,soybean,0.10538194953938751
2022,Other Asia & Oceania,soybean,0.10351940015826273
2023,Other Asia & Oceania,soybean,0.10173171101125864
2024,Other Asia & Oceania,soybean,0.10002241881801094
2025,Other Asia & Oceania,soybean,0.09830567281559012
2026,Other Asia & Oceania,soybean,0.09716771478556906
2027,Other Asia & Oceania,soybean,0.09586639836425064
2028,Other Asia & Oceania,soybean,0.0945923568468307
2016,Other Europe,soybean,0.18958925201294952
2017,Other Europe,soybean,0.1392790678377962
2018,Other Europe,soybean,0.1718636241843244
2019,Other Europe,soybean,0.18021033838257036
2020,Other Europe,soybean,0.18330979355110136
2021,Other Europe,soybean,0.18541887324018813
2022,Other Europe,soybean,0.18446690103389676
2023,Other Europe,soybean,0.18352097743222093
2024,Other Europe,soybean,0.18255323237474408
2025,Other Europe,soybean,0.18167273848763468
2026,Other Europe,soybean,0.1808596151118256
2027,Other Europe,soybean,0.1799231679444994
2028,Other Europe,soybean,0.17875006521655298
2016,Other Middle East,soybean,5.745128848877258E-4
2017,Other Middle East,soybean,5.92676884416154E-4
2018,Other Middle East,soybean,5.413027533364548E-4
2019,Other Middle East,soybean,5.579267442184841E-4
2020,Other Middle East,soybean,5.463779241463528E-4
2021,Other Middle East,soybean,5.335794913386709E-4
2022,Other Middle East,soybean,5.188942363822693E-4
2023,Other Middle East,soybean,5.048720149442116E-4
2024,Other Middle East,soybean,4.92721274965571E-4
2025,Other Middle East,soybean,4.8189055301759863E-4
2026,Other Middle East,soybean,4.7283559506359644E-4
2027,Other Middle East,soybean,4.631226974118388E-4
2028,Other Middle East,soybean,4.5368036856993144E-4
2016,Other North Africa,soybean,0.0
2017,Other North Africa,soybean,0.0
2018,Other North Africa,soybean,0.0
2019,Other North Africa,soybean,0.0
2020,Other North Africa,soybean,0.0
2021,Other North Africa,soybean,0.0
2022,Other North Africa,soybean,0.0
2023,Other North Africa,soybean,0.0
2024,Other North Africa,soybean,0.0
2025,Other North Africa,soybean,0.0
2026,Other North Africa,soybean,0.0
2027,Other North Africa,soybean,0.0
2028,Other North Africa,soybean,0.0
2016,Other South America,soybean,4.553014612735227
2017,Other South America,soybean,4.132143238149426
2018,Other South America,soybean,4.110653108837038
2019,Other South America,soybean,4.39451000083689
2020,Other South America,soybean,4.424568429737165
2021,Other South America,soybean,4.4505865372558535
2022,Other South America,soybean,4.449518076977959
2023,Other South America,soybean,4.459786944009694
2024,Other South America,soybean,4.484502684099145
2025,Other South America,soybean,4.522783785346672
2026,Other South America,soybean,4.574211546645231
2027,Other South America,soybean,4.607839277899091
2028,Other South America,soybean,4.6456869741560975
2016,Pakistan,soybean,5.745128848877258E-4
2017,Pakistan,soybean,5.92676884416154E-4
2018,Pakistan,soybean,5.413027533364548E-4
2019,Pakistan,soybean,5.579267442184841E-4
2020,Pakistan,soybean,5.463779241463528E-4
2021,Pakistan,soybean,5.335794913386709E-4
2022,Pakistan,soybean,5.188942363822693E-4
2023,Pakistan,soybean,5.048720149442116E-4
2024,Pakistan,soybean,4.92721274965571E-4
2025,Pakistan,soybean,4.8189055301759863E-4
2026,Pakistan,soybean,4.7283559506359644E-4
2027,Pakistan,soybean,4.631226974118388E-4
2028,Pakistan,soybean,4.5368036856993144E-4
2016,Philippines,soybean,2.872564424438629E-4
2017,Philippines,soybean,2.96338442208077E-4
2018,Philippines,soybean,2.706513766682274E-4
2019,Philippines,soybean,2.7896337210924204E-4
2020,Philippines,soybean,2.731889620731764E-4
2021,Philippines,soybean,2.6678974566933544E-4
2022,Philippines,soybean,2.5944711819113467E-4
2023,Philippines,soybean,2.524360074721058E-4
2024,Philippines,soybean,2.463606374827855E-4
2025,Philippines,soybean,2.4094527650879931E-4
2026,Philippines,soybean,2.3641779753179822E-4
2027,Philippines,soybean,2.315613487059194E-4
2028,Philippines,soybean,2.2684018428496572E-4
2016,Russia,soybean,0.9002616906190664
2017,Russia,soybean,1.073041499235447
2018,Russia,soybean,1.055540369006087
2019,Russia,soybean,1.1136217814600942
2020,Russia,soybean,1.127450846475999
2021,Russia,soybean,1.1434608499387717
2022,Russia,soybean,1.153501887477785
2023,Russia,soybean,1.161710506386631
2024,Russia,soybean,1.168242142943369
2025,Russia,soybean,1.175331058809923
2026,Russia,soybean,1.187999432597286
2027,Russia,soybean,1.1967090501121915
2028,Russia,soybean,1.2081508215017274
2016,Saudi Arabia,soybean,0.0
2017,Saudi Arabia,soybean,0.0
2018,Saudi Arabia,soybean,0.0
2019,Saudi Arabia,soybean,0.0
2020,Saudi Arabia,soybean,0.0
2021,Saudi Arabia,soybean,0.0
2022,Saudi Arabia,soybean,0.0
2023,Saudi Arabia,soybean,0.0
2024,Saudi Arabia,soybean,0.0
2025,Saudi Arabia,soybean,0.0
2026,Saudi Arabia,soybean,0.0
2027,Saudi Arabia,soybean,0.0
2028,Saudi Arabia,soybean,0.0
2016,South Africa Republic,soybean,0.3780294782561236
2017,South Africa Republic,soybean,0.4596209238647274
2018,South Africa Republic,soybean,0.4262759182524582
2019,South Africa Republic,soybean,0.45498925991017375
2020,South Africa Republic,soybean,0.4625089127898876
2021,South Africa Republic,soybean,0.46901637288669173
2022,South Africa Republic,soybean,0.47349099069882084
2023,South Africa Republic,soybean,0.4791235421820568
2024,South Africa Republic,soybean,0.4863158983910187
2025,South Africa Republic,soybean,0.49008269241889785
2026,South Africa Republic,soybean,0.4983687171970306
2027,South Africa Republic,soybean,0.5020250039944333
2028,South Africa Republic,soybean,0.5056267707711886
2016,Taiwan,soybean,0.0011490257697754516
2017,Taiwan,soybean,0.002370707537664616
2018,Taiwan,soybean,0.002165211013345819
2019,Taiwan,soybean,0.0022317069768739363
2020,Taiwan,soybean,0.0024587006586585876
2021,Taiwan,soybean,0.002401107711024019
2022,Taiwan,soybean,0.002594471181911347
2023,Taiwan,soybean,0.002524360074721058
2024,Taiwan,soybean,0.002709967012310641
2025,Taiwan,soybean,0.002650398041596793
2026,Taiwan,soybean,0.00260059577284978
2027,Taiwan,soybean,0.002778736184471033
2028,Taiwan,soybean,0.0027220822114195887
2016,Thailand,soybean,0.016373617219300186
2017,Thailand,soybean,0.016298614321444235
2018,Thailand,soybean,0.013532568833411371
2019,Thailand,soybean,0.014227131977571344
2020,Thailand,soybean,0.015298581876097879
2021,Thailand,soybean,0.016807753977168133
2022,Thailand,soybean,0.01712350980061489
2023,Thailand,soybean,0.0174180845155753
2024,Thailand,soybean,0.017491605261277774
2025,Thailand,soybean,0.017348059908633553
2026,Thailand,soybean,0.01725849921982127
2027,Thailand,soybean,0.017135539804238036
2028,Thailand,soybean,0.017239854005657394
2016,Turkey,soybean,0.02872564424438629
2017,Turkey,soybean,0.02667045979872693
2018,Turkey,soybean,0.026794486290154514
2019,Turkey,soybean,0.02733841046670572
2020,Turkey,soybean,0.02677251828317129
2021,Turkey,soybean,0.026145395075594872
2022,Turkey,soybean,0.0254258175827312
2023,Turkey,soybean,0.024486292724794263
2024,Turkey,soybean,0.023896981835830198
2025,Turkey,soybean,0.023130746544844736
2026,Turkey,soybean,0.02269610856305263
2027,Turkey,soybean,0.02199832812706234
2028,Turkey,soybean,0.02154981750707174
2016,Ukraine,soybean,1.2311811123143965
2017,Ukraine,soybean,1.1527565401894195
2018,Ukraine,soybean,1.1367357820065551
2019,Ukraine,soybean,1.1543504337880437
2020,Ukraine,soybean,1.1880987960562441
2021,Ukraine,soybean,1.1946844811072843
2022,Ukraine,soybean,1.1804843877696627
2023,Ukraine,soybean,1.1662543545211288
2024,Ukraine,soybean,1.1628222089187477
2025,Ukraine,soybean,1.1618381233254305
2026,Ukraine,soybean,1.1570287011206204
2027,Ukraine,soybean,1.1557226913912437
2028,Ukraine,soybean,1.1523481361676258
2016,USA,soybean,33.58602325053645
2017,USA,soybean,35.57217026421535
2018,USA,soybean,34.543505855542534
2019,USA,soybean,31.05197087622395
2020,USA,soybean,30.74359303586698
2021,USA,soybean,30.531685284144416
2022,USA,soybean,30.15034960499176
2023,USA,soybean,29.851062755591457
2024,USA,soybean,29.601955118019063
2025,USA,soybean,29.443030898822258
2026,USA,soybean,29.179393824767132
2027,USA,soybean,29.052613054039472
2028,USA,soybean,28.737929266693733
2016,Vietnam,soybean,0.029300157129274015
2017,Vietnam,soybean,0.02667045979872693
2018,Vietnam,soybean,0.024358623900140465
2019,Vietnam,soybean,0.02566463023405027
2020,Vietnam,soybean,0.02567976243487858
2021,Vietnam,soybean,0.025611815584256205
2022,Vietnam,soybean,0.025685264700922333
2023,Vietnam,soybean,0.0260009087696269
2024,Vietnam,soybean,0.026114227573175264
2025,Vietnam,soybean,0.026022089862950324
2026,Vietnam,soybean,0.0262423755260296
2027,Vietnam,soybean,0.026166432403768893
2028,Vietnam,soybean,0.026313461377056025
2016,World,soybean,348121.0
2017,World,soybean,337452.0
2018,World,soybean,369479.0
2019,World,soybean,358470.0
2020,World,soybean,366047.0
2021,World,soybean,374827.0
2022,World,soybean,385435.0
2023,World,soybean,396140.0
2024,World,soybean,405909.0
2025,World,soybean,415032.0
2026,World,soybean,422980.0
2027,World,soybean,431851.0
2028,World,soybean,440839.0
2016,Argentina,soybeanMeal,14.765976138395532
2017,Argentina,soybeanMeal,12.211358075922227
2018,Argentina,soybeanMeal,13.635669756868376
2019,Argentina,soybeanMeal,13.48726923728335
2020,Argentina,soybeanMeal,13.489009582399577
2021,Argentina,soybeanMeal,13.502862149758174
2022,Argentina,soybeanMeal,13.447173031066711
2023,Argentina,soybeanMeal,13.391590056508775
2024,Argentina,soybeanMeal,13.353893931641975
2025,Argentina,soybeanMeal,13.327807911145618
2026,Argentina,soybeanMeal,13.315454722932914
2027,Argentina,soybeanMeal,13.289690241310767
2028,Argentina,soybeanMeal,13.258583845720203
2016,Australia,soybeanMeal,0.012423297231823163
2017,Australia,soybeanMeal,0.018587199903173656
2018,Australia,soybeanMeal,0.014440194901373467
2019,Australia,soybeanMeal,0.014517182698744264
2020,Australia,soybeanMeal,0.014572494220233712
2021,Australia,soybeanMeal,0.014667793770819582
2022,Australia,soybeanMeal,0.014691423598946738
2023,Australia,soybeanMeal,0.014668079691676966
2024,Australia,soybeanMeal,0.014311321328519958
2025,Australia,soybeanMeal,0.014338120866861804
2026,Australia,soybeanMeal,0.014042586712972953
2027,Australia,soybeanMeal,0.014078416781472805
2028,Australia,soybeanMeal,0.014093370216447946
2016,Brazil,soybeanMeal,13.878597764693875
2017,Brazil,soybeanMeal,14.610403644820222
2018,Brazil,soybeanMeal,13.656298606727479
2019,Brazil,soybeanMeal,13.526788234629933
2020,Brazil,soybeanMeal,13.635128375797056
2021,Brazil,soybeanMeal,13.719791099737138
2022,Brazil,soybeanMeal,13.78356896116567
2023,Brazil,soybeanMeal,13.797895863968229
2024,Brazil,soybeanMeal,13.889137349328621
2025,Brazil,soybeanMeal,14.037020328657707
2026,Brazil,soybeanMeal,14.167599984929907
2027,Brazil,soybeanMeal,14.340543493927846
2028,Brazil,soybeanMeal,14.522070873264548
2016,Canada,soybeanMeal,0.6375813615046388
2017,Canada,soybeanMeal,0.651416517536807
2018,Canada,soybeanMeal,0.6415572306181642
2019,Canada,soybeanMeal,0.6363365082949569
2020,Canada,soybeanMeal,0.6400081921048589
2021,Canada,soybeanMeal,0.6457689204889779
2022,Canada,soybeanMeal,0.6490595605380828
2023,Canada,soybeanMeal,0.6494292283489976
2024,Canada,soybeanMeal,0.6479450731487412
2025,Canada,soybeanMeal,0.6438165979485996
2026,Canada,soybeanMeal,0.6432189718771514
2027,Canada,soybeanMeal,0.6362103583627472
2028,Canada,soybeanMeal,0.6299408733956501
2016,Central AM & Carribean,soybeanMeal,0.13976209385801058
2017,Central AM & Carribean,soybeanMeal,0.14091691089382818
2018,Central AM & Carribean,soybeanMeal,0.1402761790419137
2019,Central AM & Carribean,soybeanMeal,0.14033276608786122
2020,Central AM & Carribean,soybeanMeal,0.1402110254703568
2021,Central AM & Carribean,soybeanMeal,0.14088801911445126
2022,Central AM & Carribean,soybeanMeal,0.1423937979590222
2023,Central AM & Carribean,soybeanMeal,0.14338047898614234
2024,Central AM & Carribean,soybeanMeal,0.14454434541805158
2025,Central AM & Carribean,soybeanMeal,0.14582918052393593
2026,Central AM & Carribean,soybeanMeal,0.1476184115436913
2027,Central AM & Carribean,soybeanMeal,0.14882897740414106
